Alternatif ID: 8091, Nilai: 103571.10, Jarak: 233.19, Atraksi: 22, Penduduk: 17591, Pendapatan: 8.2831, Harga Tanah: 500001
Alternatif ID: 9203, Nilai: 24596.25, Jarak: 54.94, Atraksi: 16, Penduduk: 4507, Pendapatan: 3.3261, Harga Tanah: 118400
Alternatif ID: 11159, Nilai: 24595.21, Jarak: 253.34, Atraksi: 36, Penduduk: 1285, Pendapatan: 1.7169, Harga Tanah: 121400
Alternatif ID: 2259, Nilai: 24595.00, Jarak: 271.54, Atraksi: 22, Penduduk: 4179, Pendapatan: 2.4435, Harga Tanah: 118500
Alternatif ID: 830, Nilai: 24593.93, Jarak: 393.35, Atraksi: 9, Penduduk: 3464, Pendapatan: 3.3026, Harga Tanah: 119100
Alternatif ID: 12881, Nilai: 24589.45, Jarak: 501.16, Atraksi: 12, Penduduk: 9831, Pendapatan: 3.1142, Harga Tanah: 112600
Alternatif ID: 1213, Nilai: 24584.76, Jarak: 392.92, Atraksi: 32, Penduduk: 2197, Pendapatan: 1.901, Harga Tanah: 120300
Alternatif ID: 593, Nilai: 24582.36, Jarak: 396.95, Atraksi: 12, Penduduk: 3301, Pendapatan: 1.8594, Harga Tanah: 119200
Alternatif ID: 10859, Nilai: 24581.60, Jarak: 362.50, Atraksi: 38, Penduduk: 2005, Pendapatan: 2.5104, Harga Tanah: 120500
Alternatif ID: 1045, Nilai: 24578.95, Jarak: 407.45, Atraksi: 23, Penduduk: 1662, Pendapatan: 2.3, Harga Tanah: 120800
Alternatif ID: 12695, Nilai: 24574.41, Jarak: 234.73, Atraksi: 27, Penduduk: 1608, Pendapatan: 2.3384, Harga Tanah: 121000
Alternatif ID: 11889, Nilai: 24560.08, Jarak: 374.17, Atraksi: 5, Penduduk: 5819, Pendapatan: 2.2339, Harga Tanah: 116600
Alternatif ID: 1922, Nilai: 24555.70, Jarak: 288.01, Atraksi: 15, Penduduk: 4173, Pendapatan: 2.4662, Harga Tanah: 118300
Alternatif ID: 6424, Nilai: 24551.20, Jarak: 233.34, Atraksi: 28, Penduduk: 5091, Pendapatan: 3.6477, Harga Tanah: 117400
Alternatif ID: 2365, Nilai: 24544.67, Jarak: 230.60, Atraksi: 5, Penduduk: 2884, Pendapatan: 3.7361, Harga Tanah: 119600
Alternatif ID: 12478, Nilai: 24543.81, Jarak: 217.50, Atraksi: 39, Penduduk: 3260, Pendapatan: 2.5224, Harga Tanah: 119200
Alternatif ID: 12011, Nilai: 24543.34, Jarak: 369.72, Atraksi: 33, Penduduk: 3512, Pendapatan: 1.9908, Harga Tanah: 118800
Alternatif ID: 383, Nilai: 24536.53, Jarak: 392.09, Atraksi: 15, Penduduk: 3273, Pendapatan: 2.5388, Harga Tanah: 119000
Alternatif ID: 15504, Nilai: 24531.80, Jarak: 353.37, Atraksi: 34, Penduduk: 2669, Pendapatan: 2.6399, Harga Tanah: 119600
Alternatif ID: 10377, Nilai: 24530.58, Jarak: 414.33, Atraksi: 14, Penduduk: 2421, Pendapatan: 3.5652, Harga Tanah: 119800
Alternatif ID: 16784, Nilai: 24529.59, Jarak: 439.88, Atraksi: 52, Penduduk: 2154, Pendapatan: 2.0556, Harga Tanah: 120000
Alternatif ID: 5228, Nilai: 24523.78, Jarak: 166.61, Atraksi: 33, Penduduk: 2815, Pendapatan: 4.2679, Harga Tanah: 119600
Alternatif ID: 2217, Nilai: 24522.04, Jarak: 272.09, Atraksi: 35, Penduduk: 1599, Pendapatan: 4.125, Harga Tanah: 120700
Alternatif ID: 9785, Nilai: 24521.30, Jarak: 134.38, Atraksi: 11, Penduduk: 2455, Pendapatan: 6.1133, Harga Tanah: 120000
Alternatif ID: 5975, Nilai: 24520.21, Jarak: 225.34, Atraksi: 36, Penduduk: 1337, Pendapatan: 2.6953, Harga Tanah: 121000
Alternatif ID: 14676, Nilai: 24518.99, Jarak: 333.67, Atraksi: 51, Penduduk: 2107, Pendapatan: 3.2552, Harga Tanah: 120100
Alternatif ID: 9284, Nilai: 24518.37, Jarak: 48.42, Atraksi: 18, Penduduk: 1521, Pendapatan: 4.4196, Harga Tanah: 121000
Alternatif ID: 871, Nilai: 24508.82, Jarak: 358.95, Atraksi: 17, Penduduk: 8466, Pendapatan: 2.1437, Harga Tanah: 113700
Alternatif ID: 16908, Nilai: 24505.39, Jarak: 697.96, Atraksi: 23, Penduduk: 2103, Pendapatan: 2.9911, Harga Tanah: 119700
Alternatif ID: 6614, Nilai: 24504.03, Jarak: 217.18, Atraksi: 19, Penduduk: 883, Pendapatan: 0.9809, Harga Tanah: 121400
Alternatif ID: 12389, Nilai: 24502.21, Jarak: 369.92, Atraksi: 10, Penduduk: 6227, Pendapatan: 4.106, Harga Tanah: 115900
Alternatif ID: 686, Nilai: 24500.89, Jarak: 291.26, Atraksi: 27, Penduduk: 5484, Pendapatan: 2.1927, Harga Tanah: 116700
Alternatif ID: 12745, Nilai: 24499.56, Jarak: 496.72, Atraksi: 8, Penduduk: 5690, Pendapatan: 3.0625, Harga Tanah: 116300
Alternatif ID: 15020, Nilai: 24497.33, Jarak: 370.37, Atraksi: 34, Penduduk: 778, Pendapatan: 4.2955, Harga Tanah: 121300
Alternatif ID: 13885, Nilai: 24494.71, Jarak: 366.83, Atraksi: 24, Penduduk: 3580, Pendapatan: 2.7284, Harga Tanah: 118500
Alternatif ID: 11552, Nilai: 24494.63, Jarak: 315.30, Atraksi: 15, Penduduk: 2039, Pendapatan: 3.8672, Harga Tanah: 120100
Alternatif ID: 1557, Nilai: 24481.26, Jarak: 285.09, Atraksi: 14, Penduduk: 5104, Pendapatan: 3.2148, Harga Tanah: 117000
Alternatif ID: 6744, Nilai: 24480.05, Jarak: 222.37, Atraksi: 40, Penduduk: 1935, Pendapatan: 2.875, Harga Tanah: 120200
Alternatif ID: 2016, Nilai: 24478.82, Jarak: 244.82, Atraksi: 13, Penduduk: 2032, Pendapatan: 4.2891, Harga Tanah: 120100
Alternatif ID: 6603, Nilai: 24478.09, Jarak: 215.30, Atraksi: 38, Penduduk: 3335, Pendapatan: 2.125, Harga Tanah: 118800
Alternatif ID: 11671, Nilai: 24474.81, Jarak: 373.96, Atraksi: 21, Penduduk: 6575, Pendapatan: 4.0739, Harga Tanah: 115400
Alternatif ID: 10803, Nilai: 24472.23, Jarak: 372.69, Atraksi: 8, Penduduk: 1877, Pendapatan: 3.4688, Harga Tanah: 120100
Alternatif ID: 575, Nilai: 24470.26, Jarak: 311.47, Atraksi: 20, Penduduk: 1317, Pendapatan: 2.8393, Harga Tanah: 120700
Alternatif ID: 2234, Nilai: 24469.72, Jarak: 271.43, Atraksi: 43, Penduduk: 633, Pendapatan: 1.1601, Harga Tanah: 121400
Alternatif ID: 753, Nilai: 24465.13, Jarak: 369.71, Atraksi: 24, Penduduk: 830, Pendapatan: 1.9176, Harga Tanah: 121100
Alternatif ID: 9783, Nilai: 24463.04, Jarak: 192.08, Atraksi: 13, Penduduk: 2307, Pendapatan: 3.1326, Harga Tanah: 119800
Alternatif ID: 12359, Nilai: 24460.82, Jarak: 371.03, Atraksi: 34, Penduduk: 3395, Pendapatan: 4.0833, Harga Tanah: 118500
Alternatif ID: 2208, Nilai: 24459.96, Jarak: 258.64, Atraksi: 9, Penduduk: 2228, Pendapatan: 4.1632, Harga Tanah: 119800
Alternatif ID: 2379, Nilai: 24456.05, Jarak: 254.31, Atraksi: 18, Penduduk: 5605, Pendapatan: 2.9386, Harga Tanah: 116400
Alternatif ID: 4745, Nilai: 24454.18, Jarak: 236.62, Atraksi: 30, Penduduk: 1901, Pendapatan: 3.2639, Harga Tanah: 120100
Alternatif ID: 11991, Nilai: 24446.82, Jarak: 371.32, Atraksi: 30, Penduduk: 2930, Pendapatan: 2.7813, Harga Tanah: 118900
Alternatif ID: 10284, Nilai: 24445.24, Jarak: 365.38, Atraksi: 15, Penduduk: 3042, Pendapatan: 3.8333, Harga Tanah: 118800
Alternatif ID: 215, Nilai: 24434.35, Jarak: 350.23, Atraksi: 8, Penduduk: 6710, Pendapatan: 3.5223, Harga Tanah: 115100
Alternatif ID: 392, Nilai: 24428.62, Jarak: 318.45, Atraksi: 19, Penduduk: 2901, Pendapatan: 4.6406, Harga Tanah: 118900
Alternatif ID: 596, Nilai: 24424.04, Jarak: 399.68, Atraksi: 30, Penduduk: 3187, Pendapatan: 3.5388, Harga Tanah: 118500
Alternatif ID: 6855, Nilai: 24423.03, Jarak: 219.04, Atraksi: 50, Penduduk: 1843, Pendapatan: 3.1346, Harga Tanah: 120000
Alternatif ID: 11820, Nilai: 24422.92, Jarak: 309.30, Atraksi: 37, Penduduk: 1964, Pendapatan: 4.3008, Harga Tanah: 119800
Alternatif ID: 2327, Nilai: 24421.47, Jarak: 269.83, Atraksi: 21, Penduduk: 713, Pendapatan: 3.5208, Harga Tanah: 121100
Alternatif ID: 3396, Nilai: 24421.22, Jarak: 263.60, Atraksi: 17, Penduduk: 5122, Pendapatan: 3.4835, Harga Tanah: 116700
Alternatif ID: 11811, Nilai: 24420.49, Jarak: 370.04, Atraksi: 27, Penduduk: 2203, Pendapatan: 2.4342, Harga Tanah: 119500
Alternatif ID: 9506, Nilai: 24419.41, Jarak: 76.81, Atraksi: 23, Penduduk: 1895, Pendapatan: 2.2333, Harga Tanah: 120100
Alternatif ID: 15560, Nilai: 24412.00, Jarak: 595.03, Atraksi: 16, Penduduk: 2247, Pendapatan: 1.9946, Harga Tanah: 119200
Alternatif ID: 7108, Nilai: 24411.89, Jarak: 215.23, Atraksi: 49, Penduduk: 1993, Pendapatan: 2.2138, Harga Tanah: 119800
Alternatif ID: 11397, Nilai: 24411.50, Jarak: 295.76, Atraksi: 21, Penduduk: 336, Pendapatan: 4.75, Harga Tanah: 121400
Alternatif ID: 3160, Nilai: 24407.95, Jarak: 191.75, Atraksi: 5, Penduduk: 6739, Pendapatan: 4.002, Harga Tanah: 115100
Alternatif ID: 10257, Nilai: 24402.92, Jarak: 370.52, Atraksi: 22, Penduduk: 3119, Pendapatan: 3.0806, Harga Tanah: 118500
Alternatif ID: 2714, Nilai: 24397.12, Jarak: 239.90, Atraksi: 16, Penduduk: 2427, Pendapatan: 2.6929, Harga Tanah: 119300
Alternatif ID: 6416, Nilai: 24392.73, Jarak: 224.76, Atraksi: 44, Penduduk: 892, Pendapatan: 2.8859, Harga Tanah: 120800
Alternatif ID: 11850, Nilai: 24390.48, Jarak: 362.42, Atraksi: 12, Penduduk: 2975, Pendapatan: 2.9896, Harga Tanah: 118600
Alternatif ID: 13704, Nilai: 24389.00, Jarak: 373.27, Atraksi: 34, Penduduk: 2735, Pendapatan: 2.7262, Harga Tanah: 118800
Alternatif ID: 2254, Nilai: 24388.27, Jarak: 269.99, Atraksi: 32, Penduduk: 2837, Pendapatan: 2.3798, Harga Tanah: 118800
Alternatif ID: 6851, Nilai: 24387.85, Jarak: 217.14, Atraksi: 50, Penduduk: 2270, Pendapatan: 2.1221, Harga Tanah: 119400
Alternatif ID: 403, Nilai: 24387.68, Jarak: 301.24, Atraksi: 14, Penduduk: 5320, Pendapatan: 3.1393, Harga Tanah: 116300
Alternatif ID: 6973, Nilai: 24379.55, Jarak: 213.82, Atraksi: 52, Penduduk: 1630, Pendapatan: 1.933, Harga Tanah: 120000
Alternatif ID: 6419, Nilai: 24377.85, Jarak: 226.66, Atraksi: 36, Penduduk: 923, Pendapatan: 3.5687, Harga Tanah: 120700
Alternatif ID: 7212, Nilai: 24371.68, Jarak: 214.75, Atraksi: 30, Penduduk: 3112, Pendapatan: 1.6531, Harga Tanah: 118500
Alternatif ID: 13048, Nilai: 24362.89, Jarak: 336.30, Atraksi: 31, Penduduk: 3644, Pendapatan: 3.1389, Harga Tanah: 117800
Alternatif ID: 1885, Nilai: 24360.69, Jarak: 287.12, Atraksi: 16, Penduduk: 3498, Pendapatan: 2.3229, Harga Tanah: 118000
Alternatif ID: 10571, Nilai: 24359.71, Jarak: 110.92, Atraksi: 26, Penduduk: 1058, Pendapatan: 3.6422, Harga Tanah: 120600
Alternatif ID: 10113, Nilai: 24357.87, Jarak: 137.04, Atraksi: 9, Penduduk: 2340, Pendapatan: 3.3229, Harga Tanah: 119300
Alternatif ID: 11764, Nilai: 24352.19, Jarak: 375.70, Atraksi: 16, Penduduk: 2966, Pendapatan: 3.2444, Harga Tanah: 118400
Alternatif ID: 11836, Nilai: 24350.89, Jarak: 373.42, Atraksi: 35, Penduduk: 643, Pendapatan: 3.0417, Harga Tanah: 120700
Alternatif ID: 16801, Nilai: 24350.42, Jarak: 500.31, Atraksi: 31, Penduduk: 418, Pendapatan: 2.775, Harga Tanah: 120800
Alternatif ID: 10412, Nilai: 24344.45, Jarak: 274.32, Atraksi: 21, Penduduk: 4924, Pendapatan: 2.9457, Harga Tanah: 116500
Alternatif ID: 9518, Nilai: 24344.20, Jarak: 78.65, Atraksi: 14, Penduduk: 3023, Pendapatan: 5.3602, Harga Tanah: 118600
Alternatif ID: 4666, Nilai: 24343.87, Jarak: 236.23, Atraksi: 35, Penduduk: 1145, Pendapatan: 3.125, Harga Tanah: 120300
Alternatif ID: 10447, Nilai: 24343.71, Jarak: 269.54, Atraksi: 17, Penduduk: 2530, Pendapatan: 2.0057, Harga Tanah: 118900
Alternatif ID: 2296, Nilai: 24340.29, Jarak: 258.86, Atraksi: 15, Penduduk: 5024, Pendapatan: 3.6025, Harga Tanah: 116400
Alternatif ID: 2156, Nilai: 24337.32, Jarak: 260.76, Atraksi: 32, Penduduk: 3190, Pendapatan: 3.8398, Harga Tanah: 118200
Alternatif ID: 1144, Nilai: 24333.94, Jarak: 390.69, Atraksi: 17, Penduduk: 2060, Pendapatan: 1.9886, Harga Tanah: 119200
Alternatif ID: 7511, Nilai: 24329.76, Jarak: 208.56, Atraksi: 38, Penduduk: 1400, Pendapatan: 2.2368, Harga Tanah: 120000
Alternatif ID: 12438, Nilai: 24329.47, Jarak: 503.48, Atraksi: 14, Penduduk: 1527, Pendapatan: 2.8657, Harga Tanah: 119600
Alternatif ID: 913, Nilai: 24328.34, Jarak: 400.15, Atraksi: 31, Penduduk: 3008, Pendapatan: 2.5662, Harga Tanah: 118200
Alternatif ID: 3095, Nilai: 24318.34, Jarak: 236.54, Atraksi: 21, Penduduk: 4031, Pendapatan: 3.1641, Harga Tanah: 117300
Alternatif ID: 1819, Nilai: 24316.69, Jarak: 259.56, Atraksi: 34, Penduduk: 3687, Pendapatan: 2.875, Harga Tanah: 117600
Alternatif ID: 530, Nilai: 24314.79, Jarak: 398.04, Atraksi: 17, Penduduk: 2357, Pendapatan: 1.8856, Harga Tanah: 118800
Alternatif ID: 11575, Nilai: 24307.83, Jarak: 375.25, Atraksi: 8, Penduduk: 4053, Pendapatan: 2.8973, Harga Tanah: 117100
Alternatif ID: 10835, Nilai: 24303.27, Jarak: 568.61, Atraksi: 11, Penduduk: 2635, Pendapatan: 1.7214, Harga Tanah: 118300
Alternatif ID: 6323, Nilai: 24302.87, Jarak: 225.24, Atraksi: 36, Penduduk: 1950, Pendapatan: 3.1111, Harga Tanah: 119300
Alternatif ID: 9794, Nilai: 24299.55, Jarak: 77.98, Atraksi: 26, Penduduk: 592, Pendapatan: 1.7596, Harga Tanah: 120800
Alternatif ID: 6836, Nilai: 24295.60, Jarak: 212.43, Atraksi: 31, Penduduk: 1933, Pendapatan: 1.5781, Harga Tanah: 119300
Alternatif ID: 2154, Nilai: 24292.38, Jarak: 260.04, Atraksi: 17, Penduduk: 2681, Pendapatan: 3.875, Harga Tanah: 118500
Alternatif ID: 6066, Nilai: 24292.34, Jarak: 228.60, Atraksi: 41, Penduduk: 990, Pendapatan: 2.125, Harga Tanah: 120200
Alternatif ID: 6280, Nilai: 24292.05, Jarak: 214.94, Atraksi: 32, Penduduk: 1311, Pendapatan: 2.3304, Harga Tanah: 119900
Alternatif ID: 2417, Nilai: 24291.67, Jarak: 266.03, Atraksi: 35, Penduduk: 1755, Pendapatan: 2.316, Harga Tanah: 119400
Alternatif ID: 11375, Nilai: 24285.82, Jarak: 282.93, Atraksi: 44, Penduduk: 300, Pendapatan: 2.1786, Harga Tanah: 120800
Alternatif ID: 1115, Nilai: 24280.63, Jarak: 282.75, Atraksi: 38, Penduduk: 281, Pendapatan: 1.3906, Harga Tanah: 120800
Alternatif ID: 2767, Nilai: 24280.34, Jarak: 285.07, Atraksi: 9, Penduduk: 1204, Pendapatan: 3.6196, Harga Tanah: 119900
Alternatif ID: 10228, Nilai: 24274.98, Jarak: 131.28, Atraksi: 18, Penduduk: 1422, Pendapatan: 3.6204, Harga Tanah: 119800
Alternatif ID: 11719, Nilai: 24272.62, Jarak: 291.85, Atraksi: 35, Penduduk: 1034, Pendapatan: 2.2391, Harga Tanah: 120000
Alternatif ID: 254, Nilai: 24267.22, Jarak: 340.15, Atraksi: 16, Penduduk: 10077, Pendapatan: 2.9647, Harga Tanah: 110900
Alternatif ID: 10174, Nilai: 24261.78, Jarak: 135.34, Atraksi: 16, Penduduk: 1852, Pendapatan: 5.5405, Harga Tanah: 119300
Alternatif ID: 4758, Nilai: 24242.19, Jarak: 242.15, Atraksi: 30, Penduduk: 2636, Pendapatan: 2.8095, Harga Tanah: 118300
Alternatif ID: 2412, Nilai: 24242.01, Jarak: 250.89, Atraksi: 4, Penduduk: 2152, Pendapatan: 3.1458, Harga Tanah: 118800
Alternatif ID: 11642, Nilai: 24237.86, Jarak: 306.54, Atraksi: 10, Penduduk: 69, Pendapatan: 3.75, Harga Tanah: 120800
Alternatif ID: 5541, Nilai: 24228.99, Jarak: 218.19, Atraksi: 42, Penduduk: 882, Pendapatan: 2.761, Harga Tanah: 120000
Alternatif ID: 10856, Nilai: 24227.48, Jarak: 379.44, Atraksi: 17, Penduduk: 1438, Pendapatan: 2.9444, Harga Tanah: 119300
Alternatif ID: 14871, Nilai: 24225.49, Jarak: 336.95, Atraksi: 51, Penduduk: 1637, Pendapatan: 2.489, Harga Tanah: 119100
Alternatif ID: 959, Nilai: 24224.98, Jarak: 391.37, Atraksi: 10, Penduduk: 1922, Pendapatan: 1.5208, Harga Tanah: 118800
Alternatif ID: 12494, Nilai: 24215.41, Jarak: 413.06, Atraksi: 36, Penduduk: 1826, Pendapatan: 1.9797, Harga Tanah: 118800
Alternatif ID: 1142, Nilai: 24214.83, Jarak: 390.69, Atraksi: 37, Penduduk: 2344, Pendapatan: 2.4394, Harga Tanah: 118300
Alternatif ID: 16756, Nilai: 24210.07, Jarak: 482.78, Atraksi: 16, Penduduk: 1548, Pendapatan: 3.5652, Harga Tanah: 119000
Alternatif ID: 6710, Nilai: 24208.22, Jarak: 212.93, Atraksi: 26, Penduduk: 2001, Pendapatan: 1.1563, Harga Tanah: 118800
Alternatif ID: 270, Nilai: 24206.65, Jarak: 426.34, Atraksi: 19, Penduduk: 4085, Pendapatan: 2.919, Harga Tanah: 116500
Alternatif ID: 12107, Nilai: 24203.85, Jarak: 288.16, Atraksi: 52, Penduduk: 876, Pendapatan: 3.0865, Harga Tanah: 119800
Alternatif ID: 6602, Nilai: 24198.68, Jarak: 215.30, Atraksi: 42, Penduduk: 1534, Pendapatan: 2.0938, Harga Tanah: 119200
Alternatif ID: 10755, Nilai: 24197.75, Jarak: 323.57, Atraksi: 18, Penduduk: 2144, Pendapatan: 3.175, Harga Tanah: 118500
Alternatif ID: 3364, Nilai: 24196.86, Jarak: 246.65, Atraksi: 18, Penduduk: 1616, Pendapatan: 3.6435, Harga Tanah: 119100
Alternatif ID: 10984, Nilai: 24196.14, Jarak: 496.75, Atraksi: 15, Penduduk: 1666, Pendapatan: 2.9559, Harga Tanah: 118800
Alternatif ID: 2087, Nilai: 24194.18, Jarak: 273.16, Atraksi: 10, Penduduk: 17286, Pendapatan: 1.7579, Harga Tanah: 103400
Alternatif ID: 3475, Nilai: 24185.73, Jarak: 225.00, Atraksi: 25, Penduduk: 3076, Pendapatan: 2.6619, Harga Tanah: 117600
Alternatif ID: 9775, Nilai: 24180.03, Jarak: 123.23, Atraksi: 27, Penduduk: 2845, Pendapatan: 4.9196, Harga Tanah: 117900
Alternatif ID: 5983, Nilai: 24176.85, Jarak: 228.15, Atraksi: 43, Penduduk: 1810, Pendapatan: 3.1189, Harga Tanah: 118800
Alternatif ID: 16808, Nilai: 24175.78, Jarak: 511.31, Atraksi: 22, Penduduk: 1542, Pendapatan: 3.5917, Harga Tanah: 118800
Alternatif ID: 2442, Nilai: 24172.04, Jarak: 264.78, Atraksi: 7, Penduduk: 3586, Pendapatan: 2.4387, Harga Tanah: 117000
Alternatif ID: 14933, Nilai: 24164.64, Jarak: 337.58, Atraksi: 44, Penduduk: 2340, Pendapatan: 1.6009, Harga Tanah: 118100
Alternatif ID: 304, Nilai: 24156.07, Jarak: 391.17, Atraksi: 20, Penduduk: 1066, Pendapatan: 3.1607, Harga Tanah: 119300
Alternatif ID: 14932, Nilai: 24155.41, Jarak: 337.58, Atraksi: 52, Penduduk: 986, Pendapatan: 1.4844, Harga Tanah: 119400
Alternatif ID: 5730, Nilai: 24150.04, Jarak: 215.31, Atraksi: 42, Penduduk: 1291, Pendapatan: 1.9083, Harga Tanah: 119200
Alternatif ID: 16766, Nilai: 24149.21, Jarak: 437.34, Atraksi: 37, Penduduk: 3169, Pendapatan: 2.7072, Harga Tanah: 117100
Alternatif ID: 13646, Nilai: 24147.81, Jarak: 372.75, Atraksi: 35, Penduduk: 2728, Pendapatan: 3.2768, Harga Tanah: 117600
Alternatif ID: 898, Nilai: 24140.76, Jarak: 392.82, Atraksi: 20, Penduduk: 1989, Pendapatan: 2.0077, Harga Tanah: 118300
Alternatif ID: 2844, Nilai: 24140.16, Jarak: 240.52, Atraksi: 33, Penduduk: 1025, Pendapatan: 2.2596, Harga Tanah: 119400
Alternatif ID: 11750, Nilai: 24139.26, Jarak: 302.68, Atraksi: 52, Penduduk: 1938, Pendapatan: 3.6094, Harga Tanah: 118400
Alternatif ID: 1955, Nilai: 24130.63, Jarak: 270.72, Atraksi: 7, Penduduk: 4672, Pendapatan: 3.4228, Harga Tanah: 115700
Alternatif ID: 5880, Nilai: 24129.92, Jarak: 227.71, Atraksi: 36, Penduduk: 2283, Pendapatan: 2.8793, Harga Tanah: 118100
Alternatif ID: 1139, Nilai: 24128.97, Jarak: 389.77, Atraksi: 27, Penduduk: 1426, Pendapatan: 2.0673, Harga Tanah: 118800
Alternatif ID: 15619, Nilai: 24128.34, Jarak: 602.80, Atraksi: 17, Penduduk: 1220, Pendapatan: 1.9181, Harga Tanah: 118800
Alternatif ID: 16666, Nilai: 24121.08, Jarak: 463.39, Atraksi: 26, Penduduk: 712, Pendapatan: 4.0119, Harga Tanah: 119400
Alternatif ID: 5681, Nilai: 24120.96, Jarak: 239.05, Atraksi: 30, Penduduk: 2734, Pendapatan: 1.7689, Harga Tanah: 117600
Alternatif ID: 5987, Nilai: 24120.10, Jarak: 230.03, Atraksi: 38, Penduduk: 929, Pendapatan: 3.4485, Harga Tanah: 119400
Alternatif ID: 10452, Nilai: 24119.02, Jarak: 277.51, Atraksi: 16, Penduduk: 1499, Pendapatan: 2.5729, Harga Tanah: 118800
Alternatif ID: 11701, Nilai: 24117.98, Jarak: 309.86, Atraksi: 8, Penduduk: 2668, Pendapatan: 4.0156, Harga Tanah: 117600
Alternatif ID: 6152, Nilai: 24113.05, Jarak: 228.11, Atraksi: 36, Penduduk: 2598, Pendapatan: 3.1667, Harga Tanah: 117700
Alternatif ID: 2286, Nilai: 24109.51, Jarak: 268.66, Atraksi: 28, Penduduk: 3747, Pendapatan: 3.8682, Harga Tanah: 116500
Alternatif ID: 10587, Nilai: 24106.25, Jarak: 291.88, Atraksi: 16, Penduduk: 4221, Pendapatan: 2.3816, Harga Tanah: 116000
Alternatif ID: 744, Nilai: 24105.71, Jarak: 289.85, Atraksi: 24, Penduduk: 3912, Pendapatan: 2.6875, Harga Tanah: 116300
Alternatif ID: 11946, Nilai: 24102.67, Jarak: 363.58, Atraksi: 18, Penduduk: 2129, Pendapatan: 2.7679, Harga Tanah: 118000
Alternatif ID: 11508, Nilai: 24100.46, Jarak: 317.79, Atraksi: 10, Penduduk: 3371, Pendapatan: 3.5333, Harga Tanah: 116800
Alternatif ID: 2284, Nilai: 24099.18, Jarak: 266.35, Atraksi: 18, Penduduk: 3307, Pendapatan: 4.566, Harga Tanah: 116900
Alternatif ID: 7292, Nilai: 24097.04, Jarak: 209.53, Atraksi: 48, Penduduk: 1426, Pendapatan: 1.6581, Harga Tanah: 118800
Alternatif ID: 1261, Nilai: 24096.38, Jarak: 389.64, Atraksi: 29, Penduduk: 1961, Pendapatan: 2.2813, Harga Tanah: 118100
Alternatif ID: 5223, Nilai: 24092.89, Jarak: 163.82, Atraksi: 15, Penduduk: 2181, Pendapatan: 4.625, Harga Tanah: 118100
Alternatif ID: 2125, Nilai: 24085.65, Jarak: 336.57, Atraksi: 18, Penduduk: 2971, Pendapatan: 2.675, Harga Tanah: 117100
Alternatif ID: 11677, Nilai: 24084.25, Jarak: 370.93, Atraksi: 32, Penduduk: 2915, Pendapatan: 3.3188, Harga Tanah: 117100
Alternatif ID: 11805, Nilai: 24083.97, Jarak: 376.06, Atraksi: 15, Penduduk: 2226, Pendapatan: 2.7868, Harga Tanah: 117800
Alternatif ID: 6208, Nilai: 24083.45, Jarak: 220.10, Atraksi: 38, Penduduk: 1657, Pendapatan: 2.1429, Harga Tanah: 118500
Alternatif ID: 248, Nilai: 24083.28, Jarak: 340.90, Atraksi: 13, Penduduk: 7559, Pendapatan: 3.4886, Harga Tanah: 112500
Alternatif ID: 12034, Nilai: 24083.16, Jarak: 368.13, Atraksi: 18, Penduduk: 5527, Pendapatan: 2.6485, Harga Tanah: 114500
Alternatif ID: 11837, Nilai: 24082.89, Jarak: 373.42, Atraksi: 34, Penduduk: 1503, Pendapatan: 4.0352, Harga Tanah: 118500
Alternatif ID: 15288, Nilai: 24082.22, Jarak: 346.17, Atraksi: 52, Penduduk: 610, Pendapatan: 2.9018, Harga Tanah: 119400
Alternatif ID: 13707, Nilai: 24078.92, Jarak: 372.37, Atraksi: 34, Penduduk: 1084, Pendapatan: 4.2115, Harga Tanah: 118900
Alternatif ID: 11904, Nilai: 24077.80, Jarak: 362.20, Atraksi: 33, Penduduk: 1191, Pendapatan: 2.8021, Harga Tanah: 118800
Alternatif ID: 990, Nilai: 24077.47, Jarak: 405.17, Atraksi: 23, Penduduk: 1157, Pendapatan: 2.1548, Harga Tanah: 118800
Alternatif ID: 2850, Nilai: 24071.16, Jarak: 243.76, Atraksi: 42, Penduduk: 1967, Pendapatan: 3.0375, Harga Tanah: 118100
Alternatif ID: 10606, Nilai: 24070.78, Jarak: 207.23, Atraksi: 9, Penduduk: 2934, Pendapatan: 3.6742, Harga Tanah: 117200
Alternatif ID: 4687, Nilai: 24068.80, Jarak: 178.00, Atraksi: 12, Penduduk: 3851, Pendapatan: 3.0101, Harga Tanah: 116300
Alternatif ID: 3739, Nilai: 24067.67, Jarak: 247.38, Atraksi: 27, Penduduk: 1962, Pendapatan: 1.9621, Harga Tanah: 118100
Alternatif ID: 2918, Nilai: 24063.53, Jarak: 240.26, Atraksi: 36, Penduduk: 3839, Pendapatan: 2.3859, Harga Tanah: 116200
Alternatif ID: 413, Nilai: 24058.16, Jarak: 351.56, Atraksi: 16, Penduduk: 2921, Pendapatan: 2.2393, Harga Tanah: 117000
Alternatif ID: 7109, Nilai: 24055.59, Jarak: 215.23, Atraksi: 49, Penduduk: 1412, Pendapatan: 1.7067, Harga Tanah: 118600
Alternatif ID: 12545, Nilai: 24054.91, Jarak: 434.15, Atraksi: 16, Penduduk: 5022, Pendapatan: 2.3963, Harga Tanah: 114800
